100651913	航班去向不明警方开始调查机组人员	　　【财新网】（特派吉隆坡记者戴甜）就在马来西亚总理纳吉布在新闻发布会上宣布马航飞机是被人为驾驶偏离航道后，马来西亚官方已将其定性为刑事案件展开调查。　　3月15日下午14时20分，马来西亚总理纳吉布（NajibRazak）在吉隆坡举行的新闻发布会上介绍了MH370航班失联调查的最新进展。进一步的消息表明，马来西亚警方已经开始了对航班机长和副驾驶员的调查。　　飞机踪迹：南北两条走廊　　纳吉布表示，根据最新得到的原始卫星数据和此前的军用一次雷达（primaryradar）数据，可以确认MH370航班在与民航控制系统失去联系后折返，向西穿越马来半岛，随后向西北飞行。雷达数据显示该机曾到达马六甲海峡北部。　　纳吉布表示，调查显示，该飞机上的设备最后一次与卫星联络是在3月8日当天上午8时11分。调查人员仍在计算飞机此后可能继续飞行的距离。　　根据马来西亚航空此前提供的时间信息，此时距离该机0时41分起飞已过去七个半小时。　　纳吉布称，数据显示,飞机最后一次与卫星联络时，位置可能落在如下两个走廊区域内：一条北部走廊从哈萨克斯坦、土库曼斯坦边境延伸到泰国北部；另一条南部走廊则从印度尼西亚延伸到印度洋南部。纳吉布说明称，根据此类卫星数据，无法确定飞机的准确位置。　　据《纽约时报》报道，参与调查人士透露，这两个走廊是根据卫星通讯公司Inmarsat的工程师的计算推导出的。尽管MH370航班所装载的卫星通讯设备型号很老，并没有GPS全球定位系统，但是工程人员依然通过3颗Inmarsat卫星与飞机之间的联络推算出了这两条走廊。这名人士透露，根据目前得知的飞机路线，调查人员十分倾向于飞机会出现在南部走廊的范围内。他说：“美国海军不会去哈萨克斯坦的”。　　纳吉布发布的飞机下落信息，确认了此前多家英语媒体（路透社、《华尔街日报》、《纽约时报》、CNN等）报道内容的真实性，不过，飞机下落的两条走廊则是一项全新信息。　　据此，纳吉布表示，将会结束在南中国海（SouthChinaSea）的搜救工作。　　失联原因：故意的人为行动　　纳吉布还在发布会上确认，经过调查，该飞机上的通信寻址与报告系统（ACARS）在飞越马来半岛东岸之前被切断，随后应答器（Transponder）在马来西亚和越南空管边界处被关闭，这些调查结果“符合飞机上某些人采取故意行为的情况”。飞机的飞行动作也与“故意行为”一致。　　此前一天，一些美国官员和熟悉相关调查的人员曾经向《纽约时报》透露，MH370航班在与地面空管失去联络后，曾经经历了剧烈的高度变化，并且多次转变航向，显示仍有驾驶员操纵飞机。　　此外，马来西亚警方还搜查了53岁的失联客机机长查哈里亚沙阿(ZaharieAhmadShah)所居住的社区。目前。马来西亚警方拒绝对此发表评论，但表示将周日晚间举行新闻发布会。据CNN报道，两辆警车还出现在副驾驶员哈米德（FariqAbHamid）的家附近，运走了很多用购物袋装着的物品，但并不清楚这些袋子是否是从他家中运出的。　　不过，纳吉布在新闻发布会上表示，尽管媒体报道称飞机确认被劫持，但官方仍在调查飞机失联的所有可能性。他表示，事故调查将重新聚焦在飞机上的机组人员和乘客身上。　　在介绍调查和搜救情况时，纳吉布强调，此次情况“前所未有”，马方依照可证实的信息行动，追随所有可靠的线索，其中一些线索“走进了死胡同”（havelednowhere）。　　在结束发言后，纳吉布没有回答问题，直接离开了会场。中国驻马来西亚大使黄惠康也在发布会现场听取了声明。　　马来西亚方面预定在下午5时30分再次召开新闻发布会，准备安排问答环节，并作技术方面解答。但该场发布会在还剩20分钟开始时突然被取消，理由是没有更新的信息需要发布。■　　附：马来西亚总理纳吉布新闻发布会声明全文　　PMNajibRazak’sPressStatementonMH370　　SevendaysagoMalaysiaAirlinesflightMH370disappeared.Werealisethisisanexcruciatingtimeforthefamiliesofthoseonboard.Nowordscandescribethepaintheymustbegoingthrough.Ourthoughtsandourprayersarewiththem.　　Ihavebeenappraisedoftheon-goingsearchoperationroundtheclock.Atthebeginningoftheoperation,Iorderedthesearchareatobebroadened;IinstructedtheMalaysianauthoritiestoshareallrelevantinformationfreelyandtransparentlywiththewiderinvestigationteam;andIrequestedthatourfriendsandalliesjointheoperation.Asoftoday,14countries,43shipsand58aircraftareinvolvedinthesearch.Iwishtothankallthegovernmentsfortheirhelpatsuchacrucialtime.　　Sincedayone,theMalaysianauthoritieshaveworkedhand-in-handwithourinternationalpartnersincludingneighbouringcountries,theaviationauthoritiesandamultinationalsearchforcemanyofwhomhavebeenhereonthegroundsinceSunday.　　Wehavesharedinformationinrealtimewithauthoritieswhohavethenecessaryexperiencetointerpretthedata.Wehavebeenworkingnonstoptoassisttheinvestigation.Andwehaveputournationalsecuritysecondtothesearchforthemissingplane.　　Itiswidelyunderstoodthatthishasbeenasituationwithoutprecedent.　　Wehaveconductedsearchoperationsoverland,intheSouthChinaSea,theStraitsofMalacca,theAndamanSeaandtheIndianOcean.Ateverystage,weactedonthebasisofverifiedinformation,andwefollowedeverycrediblelead.Sometimestheseleadshavelednowhere.　　Therehasbeenintensespeculation.Weunderstandthedesperateneedforinformationonbehalfofthefamiliesandthosewatchingaroundtheworld.Butwehavearesponsibilitytotheinvestigationandthefamiliestoonlyreleaseinformationthathasbeencorroborated.Andourprimarymotivationhasalwaysbeentofindtheplane.　　Inthefirstphaseofthesearchoperation,wesearchednearMH370’slastknownposition,intheSouthChinaSea.Atthesametime,itwasbroughttoourattentionbytheRoyalMalaysianAirForcethat,basedontheirprimaryradar,anaircrafttheidentityofwhichcouldnotbeconfirmedmadeaturnback.TheprimaryradardatashowedtheaircraftproceedingonaflightpathwhichtookittoanareanorthoftheStraitsofMalacca.　　Giventhiscredibledata,whichwassubsequentlycorroboratedwiththerelevantinternationalauthorities,weexpandedtheareaofsearchtoincludetheStraitsofMalaccaand,later,totheAndamanSea.　　EarlythismorningIwasbriefedbytheinvestigationteamwhichincludestheFAA,NTSB,theAAIB,theMalaysianauthoritiesandtheActingMinisterofTransportonnewinformationthatshedsfurtherlightonwhathappenedtoMH370.　　Basedonnewsatelliteinformation,wecansaywithahighdegreeofcertaintythattheAircraftCommunicationsAddressingandReportingSystem(ACARS)wasdisabledjustbeforetheaircraftreachedtheEastcoastofpeninsularMalaysia.Shortlyafterwards,neartheborderbetweenMalaysianandVietnameseairtrafficcontrol,theaircraft’stransponderwasswitchedoff.　　Fromthispointonwards,theRoyalMalaysianAirForceprimaryradarshowedthatanaircraftwhichwasbelievedbutnotconfirmedtobeMH370didindeedturnback.ItthenflewinawesterlydirectionbackoverpeninsularMalaysiabeforeturningnorthwest.Upuntilthepointatwhichitleftmilitaryprimaryradarcoverage,thesemovementsareconsistentwithdeliberateactionbysomeoneontheplane.　　Today,basedonrawsatellitedatathatwasobtainedfromthesatellitedataserviceprovider,wecanconfirmthattheaircraftshownintheprimaryradardatawasflightMH370.Aftermuchforensicworkanddeliberation,theFAA,NTSB,AAIBandtheMalaysianauthorities,workingseparatelyonthesamedata,concur.　　Accordingtothenewdata,thelastconfirmedcommunicationbetweentheplaneandthesatellitewasat8:11AMMalaysiantimeonSaturday8thMarch.Theinvestigationsteamismakingfurthercalculationswhichwillindicatehowfartheaircraftmayhaveflownafterthislastpointofcontact.Thiswillhelpustorefinethesearch.　　Duetothetypeofsatellitedata,weareunabletoconfirmthepreciselocationoftheplanewhenitlastmadecontactwiththesatellite.　　However,basedonthisnewdata,theaviationauthoritiesofMalaysiaandtheirinternationalcounterpartshavedeterminedthattheplane’slastcommunicationwiththesatellitewasinoneoftwopossiblecorridors:anortherncorridorstretchingapproximatelyfromtheborderofKazakhstanandTurkmenistantonorthernThailand,orasoutherncorridorstretchingapproximatelyfromIndonesiatothesouthernIndianocean.Theinvestigationteamisworkingtofurtherrefinetheinformation.　　InviewofthislatestdevelopmenttheMalaysianauthoritieshaverefocusedtheirinvestigationintothecrewandpassengersonboard.Despitemediareportsthattheplanewashijacked,Iwishtobeveryclear:wearestillinvestigatingallpossibilitiesastowhatcausedMH370todeviatefromitsoriginalflightpath.　　Thisnewsatelliteinformationhasasignificantimpactonthenatureandscopeofthesearchoperation.WeareendingouroperationsintheSouthChinaSeaandreassessingtheredeploymentofourassets.Weareworkingwiththerelevantcountriestorequestallinformationrelevanttothesearch,includingradardata.　　Asthetwonewcorridorsinvolvemanycountries,therelevantforeignembassieshavebeeninvitedtoabriefingonthenewinformationtodaybytheMalaysianForeignMinistryandthetechnicalexperts.IhavealsoinstructedtheForeignMinistrytoprovideafullbriefingtoforeigngovernmentswhichhadpassengersontheplane.　　Thismorning,MalaysiaAirlineshasbeeninformingthefamiliesofthepassengersandcrewofthesenewdevelopments.　　Clearly,thesearchforMH370hasenteredanewphase.Overthelastsevendays,wehavefollowedeveryleadandlookedintoeverypossibility.Forthefamiliesandfriendsofthoseinvolved,wehopethisnewinformationbringsusonestepclosertofindingtheplane.　　	2014年03月15日14:47
100648235	河北唐山一化工厂发生爆炸	3月7日11时25分，河北唐山开滦（集团）化工有限公司乳化车间发生爆炸，截至14时，1名工人被救出，正在医院抢救，其它12名失踪工人正在搜救中。目前，救援正在进行中。乳化车间主要生产乳化炸药，乳化炸药是矿山开采用的一种防水炸药。图片来源@央视新闻1/4	2014年03月07日15:41
100648634	失联航班乘客家属在吉隆坡机场等待消息	当地时间3月8日，马来西亚吉隆坡国际机场的警察。CFP5/5	2014年03月08日15:57
100648763	中国派军舰参加马航失联航班搜救	经中央军委批准，3月8日晚11时50分，正在南沙海域执行任务的导弹护卫舰绵阳舰奉命起航赶赴失联海域，预计10日上午抵达。9日凌晨3时，海军两栖登陆舰井冈山舰也从湛江军港紧急起航赶赴失联海域参与救援，将在11日上午抵达。图为井冈山舰资料图。1/2	2014年03月09日09:31
100652898	国务院60个部门公布“权力清单”	　　【财新网】（实习记者盛梦露）3月17日，国务院审改办在中国机构编制网公开了国务院60个部门的“权力清单”，涉及正在实施的行政审批事项共1235项。按要求，各部门将不得在清单之外实施行政审批。　　其中，税务总局保留的审批事项最多，有87项；港澳办、侨办、台办、安全部、国资委均只保留了一项行政审批事项。就保留的行政许可事项而言，证监局、民航局并列最多，有53项；非行政许可审批项目，税务总局以80项名列第一；林业局第二，有39项。　　安全部、保密局和密码局系首次公开权力清单。之前，上述三个部门因没有官方网站从未公布。　　国务院审改办表示，此次公开的汇总清单并不是对现有行政审批事项予以固化。国务院审改办将在听取社会各方面意见的基础上，进一步推动行政审批事项的取消和下放。为此，汇总清单除公布行政审批事项的项目编码、审批部门、项目名称、设定依据、审批对象，还设置了在线意见提交功能。　　“权力清单”今年首次出现在政府工作报告中。新华社引述国务院审改办有关负责人表示，这“是中央政府加快权力清单公布，大力推进职能转变的重要举措”。　　该负责人强调，今后，各部门将不得在公布的清单之外实施行政审批，不得对已取消和下放的审批项目以其他名目搞变相审批，坚决杜绝随意新设、边减边增、明减暗增等问题，努力做到让市场主体“法无禁止即可为”，让政府部门“法无授权不可为”。　　2013年11月，十八届三中全会《中共中央关于全面深化改革若干重大问题的决定》中提出，推行地方各级政府及其工作部门权力清单制度，依法公开权力运行流程，完善党务、政务和各领域办事公开制度，推行决策公开、管理公开、服务公开、结果公开。　　2014年初，国务院总理李克强在各级会议上多次提出要逐步建立各级政府的权力清单制度。2014年3月13日，国务院总理李克强在全国两会记者见面会上表示，今年要继续推进简政放权，而且要加快推进“权力清单”公布，界定权力的边界，防止滥用权力。　　一年以来，中央政府下放、取消审批事项达416项。　　不过，全国政协常委、中央财经领导小组办公室副主任陈锡文在今年两会期间表示，“很多取消的东西，坦率来说是已经不实行的。看起来取消了很多，生活中没感到有太大变化。”■	2014年03月18日12:07
100651304	国际媒体：MH370失联数小时后仍发出信号	　　【财新网】（记者王晶）多家国际媒体在3月13日晚报道称，在从民用雷达上消失数个小时后，通讯卫星仍收到MH370发来的微弱的电子信号。　　《华尔街日报》称，在失联飞机从民航雷达屏幕消失五小时之后，通讯卫星仍收到了来自该飞机的“断断续续的数据连接请求”（intermittentdata"pings"）。　　该报引用消息人士称，这说明至少在从民用雷达上消失后的几个小时里，该机不太可能因坠落或爆炸等原因被摧毁。　　路透社同样报道了该消息。报道称，尽管这些信号不能说明飞机飞向了哪里，但至少表明飞机在失联后，故障排除系统仍在工作，并具备通讯能力。　　路透社援引两名熟悉调查进展的人士的话称，该系统大约每小时发送一次“连接请求”（"pings"），但此类信号不能证明飞机是在空中还是陆上。　　美国广播公司（ABC）则报道称，不具名的美国官员告知ABC记者，调查人员认为飞机的数据报告系统和应答器（transponder）是分别在3月8日凌晨1点07分和1点21分关闭的，他们相信其中有“人工干预”（manualintervention）。　　CNN则援引一名美国高级官员的话称，根据已知的雷达数据和飞机燃油情况，飞机有飞到印度洋的可能性。美国全国广播公司（ABC）则报道称，美军已派出“基德号”驱逐舰赶往印度洋海域，寻找飞机踪迹。　　美国白宫发言人卡尼（JayCarney）在13日表示：“我的理解是，根据一些未必是结论性的新信息，将会在印度洋上增加新的搜索领域，我们正在就部署适当的资源咨询国际伙伴。”■	2014年03月14日09:45
100648768	越南军机发现油迹	据美国有线电视新闻网报道，越南一位官员告诉记者称，越南飞机在越南和马来西亚重叠水域的表面发现疑似“油污”和碎片的物体。另据美联社和华尔街日报报道，一架参与搜救的越南飞机在马航客机疑似失去联系的越南南部海域上，发现了两处浮油带。各方消息不一。9日凌晨，马航在北京的第二场发布会中称尚没有得到任何MH370航班去向的确实消息，越南方面发现的疑似飞机失事的油迹，也并未确认与该航班有关。CFP1/4	2014年03月09日09:44
100642302	【刘汉兴衰调查之一】兄弟红黑路	　　【财新网】（记者罗洁琪）熊猫牌香烟——上海的老牌特供，是49岁的刘汉和他44岁的弟弟刘维（曾用名刘勇）共同的爱好。只不过，刘维除了抽香烟，还常常在歌舞厅和几个警官和检察官一起吸K粉，被一群“小弟”前呼后拥。　　上世纪八十年代，刘氏兄弟俩一起从四川省广汉市雒城镇摸爬滚打出来。二十多年后，刘汉成为身家逾百亿的富商，深谙政商之道，既是四川汉龙集团有限公司董事局主席，也是连续两届的四川省政协常委。刘维则是在广汉持枪混江湖的“哥老倌”（四川方言，指领头混社会的人），曾为刘汉摆平来自“黑道”的威胁，并为他提供保镖。兄弟俩“黑白异途”，却手足情重，命运交缠。　　2010年，《华尔街日报》曾就矿业投资采访刘汉，他说，“刘汉从来都是赢家，刘汉从不失手。”如今看来，他失算了。　　2014年2月20日，湖北省咸宁市检察院提起公诉，指控刘汉、刘维等36人组织、领导、参加黑社会性质组织、故意杀人、包庇、纵容黑社会性质组织等21项罪名。其中，刘汉、刘维涉及15个罪名。　　几乎同时，包括中央电视台、新华社和人民日报等在内的官方媒体一齐发炮，对该案进行了不寻常的密集报道和评论，声称揭秘刘汉兄弟“涉黑犯罪内幕”，强调查办此案彰显了中央“反腐打黑”的坚定态度，并称刘汉集团背后的“保护伞”也将随之公之于众并受到制裁。　　官媒的报道透露，从2013年3月开始，“在党中央的坚强领导下，公安部直接指挥北京、湖北、四川多地警方联手作战”，历时10个月侦办。央视甚至播出了刘汉在看守所做供述的画面。　　目前，该案尚未开庭审理，司法判决尚未做出，涉黑与否，罪与非，仍有待检方公开指控的证据和刘氏两兄弟及其余34名被告人的充分辩解。然而，关于刘氏两兄弟，还有更多尘封的政商故事，更能诠释我们身处的年代。　　刘氏五兄妹，在一个中学校园长大。刘汉的父亲在广汉市北外中学教物理，还承包了学校的小卖部帮补营生。　　广汉市为隶属于德阳市的县级市，位于成都平原腹心地带，南北相距成都市区和德阳市区仅一二十公里，自古有“蜀省之要衢，通京之孔道”之说。　　刘家5个孩子，老大刘健，工人出身，后来经营游戏机厅，并迷于吸毒；二姐刘小平，在刘汉的汉龙集团任财务总监，后任职董事局副主席；老三是刘汉；老四叫刘英；老五是刘维，曾用名刘勇。　　刘维在高一时即辍学，摆摊卖冰棍和零食。1989年，20岁的刘维在广汉市上南街开火锅店，曾被当地的“操哥”（四川方言，指混社会的人）砸场。　　上世纪90年代初，刘维在广汉市经营卡拉OK厅和电子游戏机厅。曾有“操哥”陈富伟前来滋事，将其保安的脑袋砍伤，并威胁刘维不得报警。后来，刘维的势力增强，不仅有一群“小弟”为他持枪看“场子”，甚至后来任德阳市公安局刑警支队政委的刘学军、任什邡市（德阳市下属另一县级市）检察院副检察长的刘忠伟和任德阳市公安局装备财务处处长的吕斌，都曾现身歌舞厅，和刘维一起吸K粉。刘维后来被当地人称为“哥老倌”和“勇哥”。　　在娱乐和赌博业的江湖，约5年间，刘维挣了2000多万元。他在崛起过程中，涉嫌多宗命案。2000年，刘维成立广汉市乙源实业发展有限公司，为刘汉的公司代理丰谷酒的销售，也涉足娱乐业、赌博、建材和砂场等。　　和弟弟不同，善于投资和钻营人际关系的刘汉，走了一条有政治荣耀的经商之路。　　1984年，19岁的刘汉成为广汉市化工总厂机修车间工人。1986年，他离开工厂，开始贩卖木材。他知道，“木材生意不是在差价上挣钱，而是尺寸上挣钱”。大半年间，他挣了几万元，获得人生第一笔财富。　　刘汉用这笔收入，找了个“门脸房”开门市部，继续做木材和建材生意。为了跻身“主流市场”，他通过母亲的同学，找到广汉市体改委的领导，把门市部挂靠在体改委下属的广汉平原实业有限公司名下。挂靠成功后，他每年都给那个领导送几千块钱。　　1991年，刘汉还就读于四川联合大学的经济管理专业，获得专科文凭。　　在刘汉的人生中，一次华丽的转身是在1993年进入期货市场。当时，一个期货交易大厅的业务员告诉他，做期货比做现货生意好挣钱。果然，刘汉进入期货市场后迅速积累了巨额资本，在商界顺风顺水，在政界左右逢源，但也因此结怨于一场刻骨的仇恨。　　刘汉的第一笔期货生意是在成都机械大厦，他买了10万元的锌，但是没挣到什么钱。1993年，他转战上海做期货。那一次，他带了200万元买铜，挣了2000万元左右。　　1995年，刘汉在成都做高粱期货，仅仅三四个月，就挣了2亿元左右。他还曾经做过钢材的期货。为了和钢材厂的副厂长搞好关系，在大家一起玩“斗地主”时，刘汉故意输给厂长两万多元。　　1994年，绵阳市的市长邀请已跻身富商行列的刘汉投资当地的河堤修复工程。市长承诺，河堤修好后，围出来的约300亩土地给刘汉开发。在那块地上，刘汉开发了益多园小区。这笔交易，可能是刘汉和政府官员的首次交好。　　1995年，刘汉斥资1.2亿元，投资于绵阳城边涪江江心的小岛村开发房地产。1997年，他在绵阳市注册了汉龙集团公司，注册资金1亿元，旗下有四川平原实业有限公司、益多园房地产开发有限公司和小岛开发建设有限公司。　　此后，刘汉陆续投资成立了汉龙高新技术有限公司、汉龙实业有限公司、绵阳市丰谷酒厂等公司。刘汉和政府的关系也日渐密切，其生意的范围扩展至太阳能、高速公路、天然气、水电站、城乡建设和矿业等，先后控制共计约70个公司，包括多家上市公司。据新华社报道，在案发前，刘汉等人的资产共计约400亿元。（待续）　　相关报道：　　刘汉与五矿的暗黑交易　　【刘汉兴衰调查之二】斗法袁宝璟　　【刘汉兴衰调查之三】炒股金路集团内幕　　【刘汉兴衰调查之四】周滨的生意伙伴　　【刘汉兴衰调查之五】矿业大亨　　【刘汉兴衰调查之六】豪赌江湖　　【刘汉兴衰调查之七】末路狂奔	2014年02月24日14:36
100652866	人民币贬值将刺破房地产泡沫	　　【财新网】（专栏作家洪灏）“否之匪人，不利君子贞，大往小来。”——《周易》天地否。　　人民币估值已达到均衡点；警惕交易波动性从汇率市场溢出。上周末，央行突然宣布扩大人民币兑美元汇率浮动幅度，每日波幅上限从1%扩大至2%。这是一个历史性时刻。然而，市场的焦点仍然在关注克里米亚的公投结果。同时，由于人民币在过去数周已经快速贬值，国内市场对央行的重要公告反应似乎有些平淡。市场对公告的解读仍然大都集中在如何从扩大汇率波动演绎出日后的货币政策发展。然而，在从央行对媒体问答稿件的字里行间，我们认为央行这次的举措背后对大类资产定价有更深层意义。　　央行于新闻稿中表示经常账户盈余相对于GDP比例已下降至2.1%，因此，“国际收支趋于平衡，人民币汇率不存在大幅升值的基础”。另一方面，中国“财政金融风险可控，外汇储备充裕，抵御外部冲击的能力较强，人民币汇率也不存在大幅贬值的基础”。简而言之，根据央行的意见，人民币的估值似乎已达到了一个长期均衡点。值得注意的是，此说法与中国生产力增长速度已然见顶的时间吻合。　　假如我们的解读是正确的，那么自2005年7月汇率改革以来所展开的人民币升值趋势终于将告一段落。其实，即使对于美元及欧元等主要国际货币来说，2%的单日汇率波幅也并不常见。所以中国央行扩大汇率波幅至2%表示人民币的汇率定价从此以后将大致由市场主导。　　我们注意到，自2012年底开始，人民币每日升值的幅度持续逼近1%的上限——直至今年2月初人民币套利交易大行其道，而央行被迫出手干预。　　市场最终将如何解读央行周末的公告仍尚未可知。但考虑到汇率市场里价格动量往往持续，可以想象的是人民币在未来一段日子有可能会继续贬值，甚至可以每日逼近2%的波动上限，以扭转在过去一年多以来的单向升值的交易模式。这种情况可能维持至央行再次出手纠正市场预期为止。市场预期需要重整，而在交易波幅倍增的情况下，我们几乎可以肯定的是汇率市场的波动性将上升。我们于之前的报告《乌克兰会如何影响中国市场》中写道，离岸人民币的价格较在岸人民币隐含了更多的波动性预期。市场现时应为汇率大幅波动作好准备，并警惕汇率市场波动性随时溢出到其他资产类别。　　人民币贬值将刺破房地产泡沫。此外，假如人民币升值的预期发生逆转，那么对于投资者长期来说还有更多需要担心的。一般来说，一个国家可通过廉价的汇率推动出口，以增强外汇储备。然后，国家可以开始让货币升值，以便进行大规模的资产价值重估。一旦汇率升值至接近平衡点，资产价值重估将会停止。这些汇率调整的步骤反映出财富如何通过廉价的货币制度首先从国外生产商转移至国内生产商，然后通过资产重估转移至上层阶级，最终转移至大部分人——资产泡沫的最终接捧者。　　这个过程听起来耳熟能详。2005年7月，当中国开始进行人民币升值，中国的外汇储备只有8000亿美元，但现在这个数字已增长四倍至3.8万亿美元。与此同时，中国的房地产价格已急升至泡沫水平。若以史为鉴，人民币贬值将会是中国资产价格上涨的强大阻力，这些资产主要是房地产，而股票也将难以幸免（焦点图表1）。　　一些市场人士开始憧憬存款准备金率下调，甚至降息。我们并非完全不同意这种观点。然而，这一举措的意义只能冲销外汇占款下降而引致的货币环境从紧的局面。此外，经济增速相对预期大幅放缓的程度是2008年四季度以来最显著的。若这样的经济放缓不是来自于政府“调结构”政策的主导，那么按照过去的经验来说政府或者是会出手干预的。然而，现时社会就业状况良好，有些地区甚至出现劳动力短缺，而资金面未见紧张。随着中国消费的崛起，当下中国的经济结构能够在较低的经济增长情况下吸纳更多的劳动力，解决就业问题并不需要想以往那样依靠盲目的增长。中国管理层在两会期间亦强调保就业才是经济发展的最终底线，而不完全是经济增长。这些迹象表明了短期内下调存款准备金率的可能性有限。即使中国政府最终下调存款准备金率，亦只是为了抵消外汇占款的减少，并不能改变经济放缓的轨道。　　短期而言，市场环境依然不利于风险资产。克里米亚的公投将很有可能使俄罗斯与西方国家形成对峙的局面。若人民币贬值的预期形成，人民币升值过程中出现的一切将会逆转，并会触发房地产泡沫的破灭。中国的股票市场最近的确一直面临抛售压力，但风险却未得到充分释放。　　此外，在市场抛售工业金属的过程中，部分交易员却增加了持仓以博降低仓位的平均成本。许多铁矿石交易是裸多盘，并未进行风险对冲，因而或将面临着进一步下行的风险（请参阅我们最近发表的报告：《人民币、房价是显着的市场风险》）。或有的短暂的技术性反弹操作性很弱，难以吸引大基金参与其中，因此这样的反弹只能转瞬即逝。最坏的情况尚未到来，我们还是不要抓飞刀了吧。■	2014年03月18日10:32
100647336	习近平参加上海代表团审议政府工作报告	3月5日，北京，习近平参加上海代表团审议政府工作报告。图片来源：@新华视点1/3	2014年03月05日19:09
100648645	“终结”的MH370	当地时间3月8日，马来西亚雪邦，失联航班乘客家属抵达吉隆坡国际机场等候区。LaiSengSin/东方IC6/76	2014年03月25日08:38
100646087	2014两会委员吃什么	3月2日，北京，政协经济界和农业界委员的驻地，委员们吃自助餐，用餐以简单为主，餐品比往年少了许多。凉菜三种，水果两样，肉菜有鸡腿，扣肉和小炒，没有酒。现场制作的有担担面、糊塌子。江心/CFP1/7	2014年03月03日20:18
100636362	揭秘千亿金库内部	指纹识别门5/15	NULL
100648503	昆明暴恐“头七”遇难者家属祭奠亲人	3月7日是昆明暴恐事件遇难者的“头七”，昆明站广场金牛旁，逝者家属失声痛哭，并为逝者烧纸钱哀悼。王苡萱/CFP1/4	2014年03月07日21:51
100651212	汉龙前高管肖辉申请香港庇护	　　【财新网】（特派香港记者王端实习记者葛菁）四川汉龙集团旗下的汉龙矿业投资有限公司总经理肖辉今天（3月13日）在香港法庭上透露，他已在香港提出庇护申请（Asylum）。肖辉面临澳大利亚当局的104项控罪，涉及与汉龙集团相关的内幕交易。　　肖辉今年39岁，由于涉嫌违反澳大利亚证券法，他今年1月入境香港时被拘捕，而当时的他早已“变身”成一名金融才俊——香港东英金融集团的副总裁，其化名为“肖迦一”。　　澳大利亚自2011年9月以来一直对肖辉进行追捕，目前正寻求引渡肖辉。引渡聆讯今天上午再次在香港东区裁判法院开庭，肖辉的保释申请再次遭到驳回。目前肖辉还押候审。　　肖辉透露稍早前已向香港当局提出庇护申请，但其律师并未透露申请庇护的理由。　　不过，香港庇护申请一旦受理，可能长达几年的时间。香港大学法学院教授杨艾文指出，在香港，庇护申请可以被更确切地描述为免遣返或免交回申请。香港有三种免交回保护，包括酷刑免遣返；残忍不人道对待免遣返和迫害免遣返。　　肖辉2011年在澳大利亚未如期到当地法院应讯，其后他化名“肖迦一”于2012年6月在香港加入东英金融集团工作，职务是集团副总裁。　　在中国兰州网上，还可以查询到，2012年9月25日，兰州市委书记陆武成，市委副书记、市长袁占亭会见了香港东英金融集团副总裁肖伽一一行。肖辉在东英任职期间总共完成了规模8亿美元的并购活动和大约10亿美元的项目融资。　　东英早前发声明指，对肖氏之前在澳大利亚的行为并不知情。东英金融集团主席张高波13日向财新记者表示，肖辉目前已经离开该集团。　　2011年7月，汉龙矿业提出以12亿澳元收购Sundance资源有限公司，后者在非洲喀麦隆与刚果边界有一个铁矿石开采项目。另一家在非洲南部国家纳米比亚拥有铀矿项目的Bannerman资源有限公司，也收到了来自汉龙的收购要约。然而，在汉龙公布收购前夕，两家公司股价飙升，引发澳大利亚证券管理机构对汉龙矿业多名高管涉嫌内幕交易的调查。　　去年2月，前汉龙矿业副总裁朱博施被澳大利亚新南威尔士州最高法院判处两年零三个月监禁；朱博施此前已对内幕交易指控认罪。　　今年2月，汉龙集团董事长刘汉因涉黑被中国司法部门提起公诉。目前尚不知肖辉内幕交易案是否与刘汉有关联。　　肖辉引渡案将于3月24日再次于香港法院聆讯。■	2014年03月13日20:59
