100643946	仍高达:0.0406624744997|风险:0.0503125203077|月期:0.0609937117495|6.1140:0.0406624744997|监管:0.0714378848671|银行业:0.0691860538733|26:0.0609937117495|银行:1.31058170411|大战:1.85097566545|存款:0.108260945165|2014:0.0406624744997|同业:0.0417701267677|5000:0.0406624744997|金融:0.0714381408072|财新:0.142318660749|反击:1.90836927586|收益率:0.0638391519431|准备金:0.0440978687753|规模:0.0418260600424|互联网:0.0726723750438|余额:2.11417114864|业内人士:0.0429515246041|	2014年02月27日11:30
100653351	标志:0.443566749174|CFP2:0.853911964493|禁止:0.487009220187|事故:1.5273422735|爆炸:1.02220590036|18:0.853911964493|警示:0.582920338557|发生:0.310639184114|冷水江:2.48530554836|煤矿:1.51518941024|烟火:0.628629373154|国权:0.815412214443|湖南:0.471106388327|瓦斯:1.37288831583|井口:0.689441600709|土珠:0.853911964493|	2014年03月19日08:52
100657261	大人:0.419586208051|停不下来:0.761051400147|27:0.796984500193|鱼酱:0.880502031427|马路:0.572170510542|兰州:3.22987101784|微博:0.796984500193|火车站:3.2923186916|许多:0.295609724976|JloveHo:0.796984500193|人行道:0.603766037701|砖块:4.01179065644|网友:0.441102856385|来源:0.348443444435|图片:0.424966582575|	2014年03月27日10:34
100648582	组织:0.374629377455|10:0.919597500223|154:1.99246125048|召开:0.429080042694|乘客:0.613983369054|发布会:0.579554400326|马来西亚:1.96334210125|梁冬梅:0.919597500223|记者:0.330534211779|航班:1.43709383212|部门:0.39658095327|财新:0.919597500223|准备:0.381310842005|联系:0.93535719876|失去:1.01607104474|家属:0.591236119504|驻京:0.774772019654|	2014年03月08日11:27
100640893	26:1.32830750032|生活:1.54462081102|沙漠:2.34807188913|风情:0.989273930912|阿拉伯:0.801369215337|荒漠:0.881330010221|土豪:3.25784775564|鲜明:0.811655237557|形成:0.474683711053|浓郁:0.920838838399|对比:0.766300390583|肖像画:1.07733167029|	NULL
100633200	巨人:0.284292945701|G550:0.385637661384|商界:0.306652532171|飞机:1.48984552027|CEO:0.385637661384|6280:0.385637661384|近东:0.324210646784|苏宁:0.261439351652|史玉柱:0.338692911945|拥有者:0.347263981806|湾流:0.706854107923|文园:0.426049370045|私人:1.706217197|2011:0.385637661384|百富榜:0.339786510387|2013:0.385637661384|胡润:0.313751302648|中国富豪:3.20051634083|公务机:0.717941221271|11:0.385637661384|12:0.385637661384|拥有:1.35685908702|董事局:0.298901569798|李辙:0.385637661384|	NULL
100656369	24:0.664153750161|CFP2:0.664153750161|商业银行:0.373113805514|产业园:0.533901011713|农村:0.338261345686|网点:0.442986201445|银行:1.16760915457|江苏:1.90712692021|下午:0.331632938358|遭遇:0.36017206942|环保:0.367471440959|设在:0.398646889434|一个:0.156530609563|近千:0.664153750161|现金:0.375788580188|倒闭:1.94730257812|群众:0.334668843944|盐城:0.550649644745|射阳:0.595701323422|挤兑:3.28936160544|	2014年03月25日15:46
100650707	分析:0.0955974674289|飞机:0.117619383179|失联:0.314599144813|搜救:0.138151056188|获取:0.0910238802699|物体:0.1888327371|马航:0.157299572407|疑似:1.55796932195|观测:0.0936493743601|漂浮物:1.72984545467|海域:1.19899776606|MH370:0.23594935861|区域:0.113281344851|确认:0.0860267418626|图像:0.102059105498|CNN:0.157299572407|失事:1.56256367526|中国:0.119499500789|卫星:1.26540413857|漂浮:0.113387814779|客机:0.118656259597|	2014年03月13日08:41
100646782	动乱:0.168442578759|大团结:0.433139243169|十二届:0.189910114639|委员:1.60188111121|政协:1.8112981131|总书记:0.15657261304|民族:0.316344507452|分组讨论:0.240661217133|少数民族:1.35718164072|各族人民:0.160682696298|言行:0.172565845516|参谋:0.14949631669|政治局面:0.215242835594|全国政协:0.164491733101|主席:0.22226539357|习近平:2.36355770591|视点:0.19133526795|中央军委:0.164309449563|助手:0.156694327176|新形势下:0.188583328649|看望:1.73670052909|珍惜:0.167349627321|	2014年03月05日08:09
100656591	11:0.161006969736|公安厅:0.173228278439|公安局:0.185094741786|苏浩:2.75321918249|山西省:0.290863165664|朔州市:0.117152450091|亚力:0.0827692911751|山西:1.34900424294|苏楠:0.080503484868|中纪委:0.10340521218|司法厅:2.28088917634|去职:1.88017359633|金道铭:0.080503484868|2014:0.080503484868|腐败:0.151290088571|副厅长:2.190885452|2008:0.080503484868|监察部:0.0722062210209|2011:0.161006969736|局长:0.144986771942|肇事车:0.0741434740343|	2014年03月26日07:25
100637175	长达:0.296698156021|全家:1.92302190647|其乐融融:0.4565099447|恋爱:0.327319680748|诞下:0.498115312621|令人:0.26255317994|陆毅:0.96650771325|开花结果:0.433507087104|鲍蕾:0.996230625242|20:0.498115312621|一女:0.406564288566|一家:0.233061042723|身价:2.11673891211|三口:0.3729965734|两人:0.249085586573|感情:0.265649037744|结婚:0.273516332998|16:0.498115312621|长跑:0.40929750867|排行榜:2.13367540924|童星:3.02722954568|称羡:0.472322012271|2006:0.498115312621|2008:0.498115312621|	NULL
100657146	法国:1.3060130586|拍摄:0.59632379662|位置图:1.06928289631|23:0.919597500223|马来西亚:0.620002768815|来自:0.424826655992|疑似:2.24329827725|碎片:2.07333990412|收到:0.513813273368|122:2.91205875071|发现:0.336388297138|卫星:2.30767517386|	2014年03月27日07:52
100642684	汉龙:0.281952063748|刘汉:3.0334360053|锌锭:0.0830662293799|虚开:0.0951958976627|融资:0.0917764939892|有色:0.164762895266|集团:0.240230233558|国企:0.14388520058|亿元:0.0565898215777|2013:0.0939840212492|增值税:0.0836815068923|五矿:2.68227296566|专用发票:0.0603871007703|虚假:0.0742225606621|宏达:0.202597510802|托盘:0.0902824935065|暗黑:2.70240879965|发票:0.0576382339848|钢贸:0.112780825499|民企:0.0997653619735|交易:1.22796428755|汉龙系:0.0563904127495|	2014年02月25日09:35
100656637	25:0.919597500223|显示:0.347634246551|总部:1.76237318112|英国伦敦:0.710556812143|新华社:0.552714943511|媒体:0.461913021145|英国:1.25659240335|国际海事卫星组织:4.18529059954|控制室:0.856006840746|主管:0.553088810963|内容:0.394944874995|介绍:0.425733841191|记者:0.330534211779|大屏幕:0.835088862638|探访:2.49716366164|王丽莉:0.919597500223|	2014年03月26日09:09
100648830	三点:0.498572213794|首都国际机场:0.695366830018|失联:2.03152911814|召开:0.328120032648|16:0.703221617818|通报:1.29687003644|下午:0.351140758262|马航:2.03152911814|记者:0.252761456066|航班:1.46527214256|最新:0.355232386715|王攀:0.703221617818|财新:0.703221617818|发布会:1.28032279288|旁边:0.363022469275|情况:0.235720025605|大饭店:0.635860894035|	2014年03月09日14:24
100648981	吴霞:0.164666219048|马航:0.0987997314289|12:0.0658664876193|等待:0.0507843841477|丽都:4.54804768299|林紫:0.0987997314289|成员:0.0678550049207|周六:0.0942018679725|他们:0.14505366223|张欣宇:0.230532706667|妹妹:0.0580700756737|航班:0.0950144682397|饭店:2.69073792185|慈济:0.18192190732|告诉:0.0829767294028|母亲:0.112329655942|11:0.0658664876193|财新:0.0658664876193|义工:4.08968553045|家属:0.317606179899|	2014年03月10日08:08
